dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients,GPTFoodDescription,GPTFoodCode,GPTAmount,GPTAmountWeight,Energy (kcal),Protein (g),Carbohydrate (g),Total Fat (g),FoodCodeError,WeightError,IngredientNum,GPTWeight
dish_1565021675,331.581451,575,3.358805,27.448196,41.17012,"sweet potato, egg whites, honeydew melons, olive oil","egg whites, honeydew melons, olive oil, sweet potato","roasted sweet potato cubes
cantaloupe melon chunks
honeydew melon chunks
crumbled feta cheese",roasted sweet potato cubes: 73403000; cantaloupe melon chunks: 63109010; honeydew melon chunks: 63127010; crumbled feta cheese: 14104400,"roasted sweet potato cubes: unknown
cantaloupe melon chunks: 0.5 cup
honeydew melon chunks: 0.5 cup
crumbled feta cheese: 1 cup, crumbled","{'roasted sweet potato cubes': nan, 'cantaloupe melon chunks': 77.5, 'honeydew melon chunks': 77.5, 'crumbled feta cheese': 150.0}",454.85,22.369,19.188750000000002,32.483,0,1,4,305.0
dish_1562774129,73.083549,77,2.898097,11.336127,1.539,"berries, vinaigrette, granola, blackberries, mixed greens, raspberries","berries, blackberries, granola, mixed greens, raspberries, vinaigrette","baby spinach leaves
red leaf lettuce
strawberries (halved)
blueberries",baby spinach leaves: 72125100; red leaf lettuce: 75113060; strawberries (halved): 63223020; blueberries: 63203010,"baby spinach leaves: 1 cup
red leaf lettuce: 1 leaf
strawberries (halved): 1 fruit
blueberries: 9 berry","{'baby spinach leaves': 25.0, 'red leaf lettuce': 8.0, 'strawberries (halved)': 18.0, 'blueberries': 18.0}",24.35,1.0673,4.7649,0.2716,0,0,4,69.0
dish_1562945332,246.650803,325,8.793273,18.078327,23.96172,"chia seeds, broccoli, greek yogurt, egg whites, olive oil, milk","broccoli, chia seeds, egg whites, greek yogurt, milk, olive oil","cooked ground beef patty (pan-fried)
cooked sliced button mushrooms
roasted/charred broccoli florets
chopped hard‑boiled egg white",cooked ground beef patty (pan-fried): 21500310; cooked sliced button mushrooms: 75219011; roasted/charred broccoli florets: 72201223; chopped hard‑boiled egg white: 31108110,"cooked ground beef patty (pan-fried): 1 small patty
cooked sliced button mushrooms: 4 piece/slice
roasted/charred broccoli florets: 3 floweret
chopped hard‑boiled egg white: 1 egg white","{'cooked ground beef patty (pan-fried)': 65.0, 'cooked sliced button mushrooms': 24.0, 'roasted/charred broccoli florets': 30.0, 'chopped hard‑boiled egg white': 33.0}",223.42000000000002,21.707,3.9074999999999998,12.931199999999999,0,0,4,152.0
dish_1559332822,540.587341,408,28.622438,15.932929,51.690758,"cherry tomatoes, arugula, vinegar, cucumbers, zucchini, thyme, olive oil, pepper, salt, lettuce, salmon, lime, brown rice, chayote squash, onions, mixed greens","arugula, brown rice, chayote squash, cherry tomatoes, cucumbers, lettuce, lime, mixed greens, olive oil, onions, pepper, salmon, salt, thyme, vinegar, zucchini","grilled salmon
cooked brown rice
wilted spinach
yellow summer squash (sliced)
diced cucumber
crumbled feta cheese
Kalamata olive
chopped green onion (scallion)
hulled sunflower seeds",grilled salmon: 26137123; cooked brown rice: 56205011; wilted spinach: 72125211; yellow summer squash (sliced): 75233020; diced cucumber: 89902010; crumbled feta cheese: 14104400; Kalamata olive: 75510020; chopped green onion (scallion): 75117010; hulled sunflower seeds: 43102000,"grilled salmon: 1 large fillet
cooked brown rice: 1 cup, cooked
wilted spinach: 0.5 cup
yellow summer squash (sliced): 4 slice
diced cucumber: 1 Guideline amount on regular sandwich
crumbled feta cheese: 0.5 cubic inch
Kalamata olive: 1 olive
chopped green onion (scallion): 0.5 whole
hulled sunflower seeds: 0.3 oz, without shell","{'grilled salmon': 210.0, 'cooked brown rice': 196.0, 'wilted spinach': 90.0, 'yellow summer squash (sliced)': 40.0, 'diced cucumber': 10.0, 'crumbled feta cheese': 8.5, 'kalamata olive': 5.0, 'chopped green onion (scallion)': 7.5, 'hulled sunflower seeds': 8.505}",913.2440999999999,66.45591650000001,57.8604535,45.08399000000001,0,0,9,575.505
dish_1566419603,382.924225,252,14.949174,47.499252,15.36515,"caesar salad, roasted potatoes, green beans, cheese pizza, olive oil","caesar salad, cheese pizza, green beans, olive oil, roasted potatoes","penne pasta
spinach leaves
cream/alfredo sauce
grated Parmesan cheese
mozzarella cheese
tomato sauce
pizza crust (baked dough)
steamed green beans
roasted baby potatoes",penne pasta: 58146681; spinach leaves: 72125100; cream/alfredo sauce: 14650160; grated Parmesan cheese: 14108010; mozzarella cheese: 14107010; tomato sauce: 89901050; pizza crust (baked dough): 58107050; steamed green beans: 75205021; roasted baby potatoes: 71104030,"penne pasta: 1 cup
spinach leaves: unknown
cream/alfredo sauce: unknown
grated Parmesan cheese: unknown
mozzarella cheese: 0.5 cup, melted
tomato sauce: unknown
pizza crust (baked dough): 2 piece
steamed green beans: 1 cup
roasted baby potatoes: 1.5 baby potato","{'penne pasta': 250.0, 'spinach leaves': nan, 'cream/alfredo sauce': nan, 'grated parmesan cheese': nan, 'mozzarella cheese': 122.0, 'tomato sauce': nan, 'pizza crust (baked dough)': 150.0, 'steamed green beans': 140.0, 'roasted baby potatoes': 90.0}",1430.82,54.276999999999994,118.0678,85.56,0,4,9,752.0
dish_1565204931,391.326447,515,13.301519,49.572693,22.7292,"onions, vinegar, chicken thighs, pineapple, white rice, caesar salad, pepper, salt, lemon juice, garlic, olive oil, brussels sprouts, cilantro, kale","brussels sprouts, caesar salad, chicken thighs, cilantro, garlic, kale, lemon juice, olive oil, onions, pepper, pineapple, salt, vinegar, white rice","romaine lettuce (chopped)
croutons (toasted bread cubes)
Parmesan cheese shavings
creamy salad dressing (mayonnaise/Caesar-style)
shredded carrot
sliced radish
roasted Brussels sprouts (halved)
brown rice
red kidney beans",romaine lettuce (chopped): 72116000; croutons (toasted bread cubes): 51185000; Parmesan cheese shavings: 14108020; creamy salad dressing (mayonnaise/Caesar-style): 83102000; shredded carrot: 73101010; sliced radish: 75125000; roasted Brussels sprouts (halved): 75209021; brown rice: 56205011; red kidney beans: 41106020,"romaine lettuce (chopped): 1.5 cup
croutons (toasted bread cubes): 4 4 cubes
Parmesan cheese shavings: 1 tablespoon
creamy salad dressing (mayonnaise/Caesar-style): 1 tablespoon
shredded carrot: 0.5 baby carrot
sliced radish: 2 slice
roasted Brussels sprouts (halved): 1 cup
brown rice: 0.5 cup, cooked
red kidney beans: 0.25 cup","{'romaine lettuce (chopped)': 52.5, 'croutons (toasted bread cubes)': 4.0, 'parmesan cheese shavings': 5.0, 'creamy salad dressing (mayonnaise/caesar-style)': 14.7, 'shredded carrot': 5.0, 'sliced radish': 2.0, 'roasted brussels sprouts (halved)': 160.0, 'brown rice': 98.0, 'red kidney beans': 45.0}",412.979,15.03149,55.284850000000006,16.6305,0,0,9,386.2
dish_1563468327,351.886047,483,9.768622,57.495316,12.099887,"yam, sweet potato, cottage cheese, pineapple, watermelon, olive oil, berries","berries, cottage cheese, olive oil, pineapple, sweet potato, watermelon, yam","blackberries
raspberries
diced watermelon
pineapple chunks
cottage cheese
roasted sweet potato cubes
roasted red-skinned potato cubes",blackberries: 63201010; raspberries: 63219000; diced watermelon: 63149010; pineapple chunks: 63141110; cottage cheese: 14201010; roasted sweet potato cubes: 73403010; roasted red-skinned potato cubes: 71104030,"blackberries: 5 blackberry
raspberries: 4 berry
diced watermelon: 1 cup
pineapple chunks: 6 chunk
cottage cheese: 0.5 cup
roasted sweet potato cubes: 0.5 cup
roasted red-skinned potato cubes: 0.5 cup","{'blackberries': 25.0, 'raspberries': 8.0, 'diced watermelon': 155.0, 'pineapple chunks': 90.0, 'cottage cheese': 105.0, 'roasted sweet potato cubes': 125.0, 'roasted red-skinned potato cubes': 80.0}",427.11,17.439,73.2757,8.6175,0,0,7,588.0
dish_1566590007,740.762024,457,29.233101,57.950996,61.798248,"bell peppers, garlic, tomatoes, salt, onions, olive oil, pizza, pepper, tofu, jalapenos, spinach (raw), chicken, millet","bell peppers, chicken, garlic, jalapenos, millet, olive oil, onions, pepper, pizza, salt, spinach (raw), tofu, tomatoes","shredded chicken breast
cooked cauliflower florets
sliced red (purple) onion
halved cherry tomatoes
baked pizza crust
melted cheese
avocado (dolloped/puree)
cooked quinoa
wilted spinach leaves
microgreens (garnish)",shredded chicken breast: 27146011; cooked cauliflower florets: 75214011; sliced red (purple) onion: 75117020; halved cherry tomatoes: 74101000; baked pizza crust: 58107050; melted cheese: 14650100; avocado (dolloped/puree): 63409010; cooked quinoa: 56204000; wilted spinach leaves: 72125211; microgreens (garnish): 72110100,"shredded chicken breast: 0.75 cup
cooked cauliflower florets: unknown
sliced red (purple) onion: 1 slice
halved cherry tomatoes: 1 cherry
baked pizza crust: 2 piece
melted cheese: 2 tablespoon
avocado (dolloped/puree): 1.5 tablespoon
cooked quinoa: 0.5 cup, cooked
wilted spinach leaves: 0.25 cup
microgreens (garnish): 1 sprig","{'shredded chicken breast': 180.0, 'cooked cauliflower florets': nan, 'sliced red (purple) onion': 15.0, 'halved cherry tomatoes': 17.0, 'baked pizza crust': 150.0, 'melted cheese': 32.0, 'avocado (dolloped/puree)': 22.5, 'cooked quinoa': 85.0, 'wilted spinach leaves': 45.0, 'microgreens (garnish)': 1.0}",944.5850000000002,52.29665,93.47625000000001,40.699099999999994,0,1,10,547.5
dish_1562602888,209.382294,343,5.792155,21.429251,18.706215,"strawberries, watermelon, egg whites, greek yogurt, chia seeds, milk","chia seeds, egg whites, greek yogurt, milk, strawberries, watermelon","strawberries (sliced)
watermelon (diced)
blueberries
blackberries
chia seed pudding
crumbled feta cheese",strawberries (sliced): 63223020; watermelon (diced): 63311000; blueberries: 63203010; blackberries: 63201010; chia seed pudding: 13230110; crumbled feta cheese: 14104400,"strawberries (sliced): unknown
watermelon (diced): 0.5 cup
blueberries: 3 berry
blackberries: 2 blackberry
chia seed pudding: 1 snack size container
crumbled feta cheese: 1 wedge (1.33 oz)","{'strawberries (sliced)': nan, 'watermelon (diced)': 75.0, 'blueberries': 6.0, 'blackberries': 10.0, 'chia seed pudding': 110.0, 'crumbled feta cheese': 38.0}",294.17,7.6432,38.432300000000005,12.5505,0,1,6,239.0
dish_1560444724,113.280006,343,0.513,28.49,1.885,"watermelon, honeydew melons","honeydew melons, watermelon","cubed watermelon
cubed honeydew melon",cubed watermelon: 63149010; cubed honeydew melon: 63127010,"cubed watermelon: 1 cup
cubed honeydew melon: unknown","{'cubed watermelon': 155.0, 'cubed honeydew melon': nan}",46.5,0.9455,11.7025,0.23249999999999998,0,1,2,155.0
dish_1573156908,0.0,123,0.0,0.0,0.0,"squash, olive oil, salt, dates","dates, olive oil, salt, squash","roasted pumpkin
plain yogurt (drizzle)",roasted pumpkin: 73201020; plain yogurt (drizzle): 11411010,"roasted pumpkin: 1 cup
plain yogurt (drizzle): unknown","{'roasted pumpkin': 230.0, 'plain yogurt (drizzle)': nan}",119.6,2.415,15.570999999999998,6.531999999999999,0,1,2,230.0
dish_1571944487,0.0,130,0.0,0.0,0.0,turkey,turkey,sliced deli ham,sliced deli ham: 25230210,sliced deli ham: 3 pieces,{'sliced deli ham': 420.0},424.20000000000005,70.14,1.1340000000000001,15.666,0,0,1,420.0
dish_1558640705,96.759995,234,0.468,24.737,1.315,"cherry tomatoes, apple, cantaloupe","apple, cantaloupe, cherry tomatoes","red-yellow whole apple (uncut)
grape tomatoes
cantaloupe melon (cut into sticks)",red-yellow whole apple (uncut): 63101000; grape tomatoes: 74101000; cantaloupe melon (cut into sticks): 63109010,"red-yellow whole apple (uncut): 1 medium
grape tomatoes: 5 grape tomato
cantaloupe melon (cut into sticks): 1 cup","{'red-yellow whole apple (uncut)': 200.0, 'grape tomatoes': 40.0, 'cantaloupe melon (cut into sticks)': 155.0}",188.9,1.939,43.864000000000004,0.703,0,0,3,395.0
dish_1558381708,16.43,53,0.053,3.71,0.954,green beans,green beans,charred green beans,charred green beans: 75205044,charred green beans: 1 cup,{'charred green beans': 145.0},84.1,2.668,10.1935,4.7124999999999995,0,0,1,145.0
dish_1572540934,0.0,357,0.0,0.0,0.0,"scrambled eggs, sausage, roasted potatoes","roasted potatoes, sausage, scrambled eggs","scrambled eggs
diced tomato
pan-fried potato cubes
cooked sliced sausage
diced onion (cooked)
chopped green onion (scallion)",scrambled eggs: 32130020; diced tomato: 74101000; pan-fried potato cubes: 71403040; cooked sliced sausage: 25221460; diced onion (cooked): 99997510; chopped green onion (scallion): 75117010,"scrambled eggs: unknown
diced tomato: 0.25 cup
pan-fried potato cubes: 0.5 cup
cooked sliced sausage: 2 slice
diced onion (cooked): unknown
chopped green onion (scallion): 1 whole","{'scrambled eggs': nan, 'diced tomato': 45.0, 'pan-fried potato cubes': 100.0, 'cooked sliced sausage': 30.0, 'diced onion (cooked)': nan, 'chopped green onion (scallion)': 15.0}",298.7,7.379499999999999,22.399,20.082,0,2,6,190.0
dish_1559238608,237.364014,438,0.656,61.203999,2.714,"berries, orange, pears","berries, orange, pears","whole green pear
whole mandarin orange (clementine/tangerine)
halved fresh strawberries
fresh blueberries",whole green pear: 63137010; whole mandarin orange (clementine/tangerine): 61100600; halved fresh strawberries: 63223020; fresh blueberries: 63203010,"whole green pear: 1 fruit
whole mandarin orange (clementine/tangerine): 1 fruit
halved fresh strawberries: 3.5 fruit
fresh blueberries: 6 berry","{'whole green pear': 180.0, 'whole mandarin orange (clementine/tangerine)': 85.0, 'halved fresh strawberries': 63.0, 'fresh blueberries': 12.0}",180.14000000000001,1.8465,45.2087,0.7117000000000001,0,0,4,340.0
dish_1562775574,242.477127,387,3.534756,36.081387,17.561642,"salt, egg whites, brussels sprouts, olive oil, sweet potato, cottage cheese, pineapple, pepper","brussels sprouts, cottage cheese, egg whites, olive oil, pepper, pineapple, salt, sweet potato","pineapple_chunks
pan-fried_diced_potatoes
roasted_Brussels_sprouts
sliced_fresh_mozzarella
cottage_cheese
ground_black_pepper",pineapple_chunks: 63141110; pan-fried_diced_potatoes: 71403040; roasted_Brussels_sprouts: 75209021; sliced_fresh_mozzarella: 14107010; cottage_cheese: 14203010; ground_black_pepper: 89902050,"pineapple_chunks: 1 cup
pan-fried_diced_potatoes: unknown
roasted_Brussels_sprouts: 6 sprout
sliced_fresh_mozzarella: 2 slice
cottage_cheese: unknown
ground_black_pepper: 1 Guideline amount on regular sandwich","{'pineapple_chunks': 250.0, 'pan-fried_diced_potatoes': nan, 'roasted_brussels_sprouts': 120.0, 'sliced_fresh_mozzarella': 18.0, 'cottage_cheese': nan, 'ground_black_pepper': 10.0}",273.37999999999994,9.511,46.923199999999994,7.545999999999999,0,2,6,398.0
dish_1563824250,17.200001,43,0.043,3.87,0.473,onions,onions,sliced red onion,sliced red onion: 75117020,sliced red onion: unknown,{'sliced red onion': nan},,,,,0,1,1,0.0
dish_1563565720,84.662781,149,7.843437,4.980221,11.324039,"shallots, chive, salt, kale, lemon juice, parsley, olive oil, wheat berry, chard, mushroom, cherry tomatoes, fish, garlic","chard, cherry tomatoes, chive, fish, garlic, kale, lemon juice, mushroom, olive oil, parsley, salt, shallots, wheat berry","cooked fish fillet with skin
cooked brown beech (shimeji) mushrooms",cooked fish fillet with skin: 26100120; cooked brown beech (shimeji) mushrooms: 75219100,"cooked fish fillet with skin: 1 small/regular fillet
cooked brown beech (shimeji) mushrooms: 0.25 cup","{'cooked fish fillet with skin': 90.0, 'cooked brown beech (shimeji) mushrooms': 36.25}",203.15,21.57,2.963375,11.223500000000001,0,0,2,126.25
dish_1568318316,525.419983,297,35.039997,6.095,48.029999,"mixed greens, steak","mixed greens, steak","sliced cooked beef steak (medium-rare)
raw mixed salad greens (leaf lettuce / baby spinach / frisée)
halved cherry tomato",sliced cooked beef steak (medium-rare): 21102150; raw mixed salad greens (leaf lettuce / baby spinach / frisée): 75114000; halved cherry tomato: 74101000,"sliced cooked beef steak (medium-rare): 3 piece/slice, any size
raw mixed salad greens (leaf lettuce / baby spinach / frisée): 3 cup
halved cherry tomato: 0.5 cherry","{'sliced cooked beef steak (medium-rare)': 90.0, 'raw mixed salad greens (leaf lettuce / baby spinach / frisée)': 105.0, 'halved cherry tomato': 8.5}",234.64999999999998,26.186200000000003,3.1048999999999998,12.902350000000002,0,0,3,203.5
dish_1563220802,308.59436,252,15.236608,13.352823,29.468918,"white rice, garlic, arugula, pork, broccoli, salt, rosemary, zucchini, parsley, onions, olive oil","arugula, broccoli, garlic, olive oil, onions, parsley, pork, rosemary, salt, white rice, zucchini","steamed broccoli florets
seared pork slices",steamed broccoli florets: 72201211; seared pork slices: 22201120,"steamed broccoli florets: 1 cup
seared pork slices: 5 slice, any size","{'steamed broccoli florets': 155.0, 'seared pork slices': 150.0}",408.55,44.2035,10.0905,19.742500000000003,0,0,2,305.0
dish_1559674866,125.660004,303,2.329,24.91,4.267,"honeydew melons, grapes, caesar salad","caesar salad, grapes, honeydew melons","romaine lettuce (raw, chopped)
toasted bread croutons
creamy white salad dressing
shaved Parmesan cheese
honeydew melon (cubed)
green seedless grapes","romaine lettuce (raw, chopped): 72116000; toasted bread croutons: 51185000; creamy white salad dressing: 32103030; shaved Parmesan cheese: 14108020; honeydew melon (cubed): 63127010; green seedless grapes: 63123000","romaine lettuce (raw, chopped): 1 cup
toasted bread croutons: 4 4 cubes
creamy white salad dressing: 0.6 large egg
shaved Parmesan cheese: 1 tablespoon
honeydew melon (cubed): 8 cube
green seedless grapes: 3 grape","{'romaine lettuce (raw, chopped)': 35.0, 'toasted bread croutons': 4.0, 'creamy white salad dressing': 44.4, 'shaved parmesan cheese': 5.0, 'honeydew melon (cubed)': 120.0, 'green seedless grapes': 21.0}",196.668,7.702680000000001,19.81478,10.23602,0,0,6,229.4
dish_1560444592,244.421005,175,12.662,19.757999,12.376,"scrambled eggs, yam","scrambled eggs, yam","scrambled eggs
cubed roasted sweet potato",scrambled eggs: 32130020; cubed roasted sweet potato: 73403010,"scrambled eggs: unknown
cubed roasted sweet potato: unknown","{'scrambled eggs': nan, 'cubed roasted sweet potato': nan}",,,,,0,2,2,0.0
dish_1571931678,0.0,351,0.0,0.0,0.0,"scrambled eggs, sausage, egg whites, roasted potatoes","egg whites, roasted potatoes, sausage, scrambled eggs","scrambled eggs
steamed cauliflower florets
breakfast sausage patties
roasted potato chunks",scrambled eggs: 32130020; steamed cauliflower florets: 75214011; breakfast sausage patties: 25221405; roasted potato chunks: 71104030,"scrambled eggs: unknown
steamed cauliflower florets: 1 cup
breakfast sausage patties: 2 patty
roasted potato chunks: unknown","{'scrambled eggs': nan, 'steamed cauliflower florets': 155.0, 'breakfast sausage patties': 70.0, 'roasted potato chunks': nan}",267.79999999999995,16.055500000000002,8.992,19.5245,0,2,4,225.0
dish_1564690085,170.615997,143,5.857383,22.279419,9.364126,"garlic, pepper, arugula, lentils, olive oil, salt, parsley, lemon juice, pears, chickpeas","arugula, chickpeas, garlic, lemon juice, lentils, olive oil, parsley, pears, pepper, salt","cooked chickpeas (garbanzo beans)
pea shoots (microgreens)
grilled chicken breast",cooked chickpeas (garbanzo beans): 41302020; pea shoots (microgreens): 75127750; grilled chicken breast: 24123300,"cooked chickpeas (garbanzo beans): 1 oz dry, yield after cooking
pea shoots (microgreens): 0.5 cup
grilled chicken breast: 1 small or thin slice","{'cooked chickpeas (garbanzo beans)': 70.0, 'pea shoots (microgreens)': 32.5, 'grilled chicken breast': 30.0}",189.55,14.793,21.53575,5.0569999999999995,0,0,3,132.5
dish_1560800836,479.399994,170,20.4,54.399998,20.4,pepperoni pizza,pepperoni pizza,"baked pizza crust
tomato pizza sauce
melted mozzarella cheese
pepperoni slices",baked pizza crust: 58107050; tomato pizza sauce: 74404010; melted mozzarella cheese: 14107010; pepperoni slices: 25221250,"baked pizza crust: unknown
tomato pizza sauce: 0.25 cup
melted mozzarella cheese: 0.5 cup, melted
pepperoni slices: 3 slice","{'baked pizza crust': nan, 'tomato pizza sauce': 65.0, 'melted mozzarella cheese': 122.0, 'pepperoni slices': 6.0}",424.51,30.9855,10.7201,28.6268,0,1,4,193.0
dish_1562095340,718.957397,381,37.595329,72.492676,25.508715,"cucumbers, onions, olive oil, mustard, garlic, salt, sun dried tomatoes, spinach (raw), vinegar, pizza","cucumbers, garlic, mustard, olive oil, onions, pizza, salt, spinach (raw), sun dried tomatoes, vinegar","baby spinach leaves
green bell pepper slices
diced red bell pepper
fresh tomato slices
pepperoni slices
mozzarella cheese (melted)
tomato pizza sauce
pizza crust (baked dough)",baby spinach leaves: 72125100; green bell pepper slices: 75122100; diced red bell pepper: 75122200; fresh tomato slices: 74101000; pepperoni slices: 25221250; mozzarella cheese (melted): 14620300; tomato pizza sauce: 74404010; pizza crust (baked dough): 58107050,"baby spinach leaves: unknown
green bell pepper slices: 1 ring
diced red bell pepper: unknown
fresh tomato slices: 1 slice
pepperoni slices: 2 slice
mozzarella cheese (melted): 1 Topping from 1 piece
tomato pizza sauce: unknown
pizza crust (baked dough): 2 piece","{'baby spinach leaves': nan, 'green bell pepper slices': 10.0, 'diced red bell pepper': nan, 'fresh tomato slices': 20.0, 'pepperoni slices': 4.0, 'mozzarella cheese (melted)': 40.0, 'tomato pizza sauce': nan, 'pizza crust (baked dough)': 150.0}",532.16,18.984,50.852199999999996,28.3482,0,3,8,224.0
dish_1565811061,380.320007,324,7.762,9.06,65.801003,"chicken, carrot, spinach (raw), broccoli","broccoli, carrot, chicken, spinach (raw)","fresh baby spinach leaves
cooked chicken breast, cubed
raw broccoli florets
shredded carrots (julienned)","fresh baby spinach leaves: 72125100; cooked chicken breast, cubed: 24120120; raw broccoli florets: 72201100; shredded carrots (julienned): 73101010","fresh baby spinach leaves: 2 cup
cooked chicken breast, cubed: 0.5 cup, cooked, diced
raw broccoli florets: unknown
shredded carrots (julienned): 0.5 cup","{'fresh baby spinach leaves': 50.0, 'cooked chicken breast, cubed': 67.5, 'raw broccoli florets': nan, 'shredded carrots (julienned)': 60.0}",135.3,20.91,6.953,2.86375,0,1,4,177.5
dish_1568666184,28.500002,190,0.38,5.51,2.66,lettuce,lettuce,"chopped iceberg lettuce
chopped romaine lettuce
red leaf lettuce",chopped iceberg lettuce: 75113000; chopped romaine lettuce: 72116000; red leaf lettuce: 75113060,"chopped iceberg lettuce: 1.5 cup
chopped romaine lettuce: 0.5 cup
red leaf lettuce: 1 leaf","{'chopped iceberg lettuce': 52.5, 'chopped romaine lettuce': 17.5, 'red leaf lettuce': 8.0}",11.015,0.93765,2.21605,0.11735000000000001,0,0,3,78.0
dish_1563219009,388.359711,202,19.842056,18.989845,31.87508,"white rice, garlic, celery, arugula, pepperoni pizza, pork, salt, rosemary, parsley, onions, zucchini, olive oil","arugula, celery, garlic, olive oil, onions, parsley, pepperoni pizza, pork, rosemary, salt, white rice, zucchini","pepperoni slice
melted mozzarella cheese
pizza crust (baked dough)
tomato sauce (on pizza)
steamed white rice
shredded/ pulled beef
cooked sliced zucchini
sliced celery (raw)
sliced onion (raw)
cooked sliced mushrooms
dark brown sauce / gravy",pepperoni slice: 58106550; melted mozzarella cheese: 14107010; pizza crust (baked dough): 51108010; tomato sauce (on pizza): 74404010; steamed white rice: 56205008; shredded/ pulled beef: 27116210; cooked sliced zucchini: 75233011; sliced celery (raw): 75109000; sliced onion (raw): 89902040; cooked sliced mushrooms: 75219020; dark brown sauce / gravy: 28500040,"pepperoni slice: 1 piece
melted mozzarella cheese: 0.25 cup, melted
pizza crust (baked dough): 1 slice
tomato sauce (on pizza): unknown
steamed white rice: 0.5 cup, cooked
shredded/ pulled beef: 0.75 cup
cooked sliced zucchini: 1 slice
sliced celery (raw): 1 stalk
sliced onion (raw): 1 Guideline amount on regular sandwich
cooked sliced mushrooms: 5 piece/slice
dark brown sauce / gravy: 0.125 cup","{'pepperoni slice': 91.0, 'melted mozzarella cheese': 61.0, 'pizza crust (baked dough)': 57.0, 'tomato sauce (on pizza)': nan, 'steamed white rice': 79.0, 'shredded/ pulled beef': 101.25, 'cooked sliced zucchini': 10.0, 'sliced celery (raw)': 40.0, 'sliced onion (raw)': 15.0, 'cooked sliced mushrooms': 30.0, 'dark brown sauce / gravy': 30.0}",1029.8600000000001,65.349925,77.4379,50.429974999999985,0,1,11,514.25
dish_1576171157,0.0,132,0.0,0.0,0.0,"brussels sprouts, almonds, olive oil, chili, salt, chicken apple sausage","almonds, brussels sprouts, chicken apple sausage, chili, olive oil, salt","cooked sausage link
roasted Brussels sprouts",cooked sausage link: 25221405; roasted Brussels sprouts: 75209021,"cooked sausage link: unknown
roasted Brussels sprouts: 1 cup","{'cooked sausage link': nan, 'roasted brussels sprouts': 160.0}",107.2,5.472,14.448,4.736,0,1,2,160.0
dish_1564601569,208.098145,291,7.830707,31.273438,6.68656,"turnips, roasted potatoes, brussels sprouts, salt, pepper, olive oil","brussels sprouts, olive oil, pepper, roasted potatoes, salt, turnips","roasted Brussels sprouts (halved)
roasted baby potatoes (quartered)
boiled white potato (cubed)
chopped parsley",roasted Brussels sprouts (halved): 75209021; roasted baby potatoes (quartered): 71104070; boiled white potato (cubed): 71103010; chopped parsley: 75119000,"roasted Brussels sprouts (halved): unknown
roasted baby potatoes (quartered): unknown
boiled white potato (cubed): unknown
chopped parsley: 0.5 sprig","{'roasted brussels sprouts (halved)': nan, 'roasted baby potatoes (quartered)': nan, 'boiled white potato (cubed)': nan, 'chopped parsley': 0.5}",0.18,0.014850000000000002,0.03165,0.00395,0,3,4,0.5
dish_1562788032,137.238892,214,6.001858,12.60999,9.557199,"caesar salad, vinegar, onions, shallots, pepper, broccoli, cherry tomatoes, cantaloupe, brown rice, pork, eggplant, basil, parsley, lemon juice, olive oil, garlic, salt","basil, broccoli, brown rice, caesar salad, cantaloupe, cherry tomatoes, eggplant, garlic, lemon juice, olive oil, onions, parsley, pepper, pork, salt, shallots, vinegar","roasted pork tenderloin (slice)
romaine lettuce (raw)
cubed cantaloupe (melon)
roasted eggplant (pieces)
creamy salad dressing",roasted pork tenderloin (slice): 22210300; romaine lettuce (raw): 72116000; cubed cantaloupe (melon): 63109010; roasted eggplant (pieces): 75217020; creamy salad dressing: 32103030,"roasted pork tenderloin (slice): unknown
romaine lettuce (raw): 1 cup
cubed cantaloupe (melon): unknown
roasted eggplant (pieces): 1 cup
creamy salad dressing: 0.125 cup","{'roasted pork tenderloin (slice)': nan, 'romaine lettuce (raw)': 35.0, 'cubed cantaloupe (melon)': nan, 'roasted eggplant (pieces)': 100.0, 'creamy salad dressing': 27.75}",115.08000000000001,4.328175,7.7228,7.8787,0,2,5,162.75
